2010-01-01 01:28:51 status half-installed libblkid1:armhf 2.20.1-5.3
2010-01-01 01:28:51 status unpacked libblkid1:armhf 2.25.2-6
2010-01-01 01:28:52 status unpacked libblkid1:armhf 2.25.2-6
2010-01-01 01:28:53 startup packages configure
2010-01-01 01:28:53 configure libblkid1:armhf 2.25.2-6 <none>
2010-01-01 01:28:53 status unpacked libblkid1:armhf 2.25.2-6
2010-01-01 01:28:53 status half-configured libblkid1:armhf 2.25.2-6
2010-01-01 01:28:54 status installed libblkid1:armhf 2.25.2-6
2010-01-01 01:28:54 status triggers-pending libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:28:54 trigproc libc-bin:armhf 2.19-18+deb8u1 <none>
2010-01-01 01:28:54 status half-configured libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:28:55 status installed libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:28:55 startup archives unpack
2010-01-01 01:28:56 upgrade libcomerr2:armhf 1.42.5-1.1 1.42.12-1.1
2010-01-01 01:28:56 status half-configured libcomerr2:armhf 1.42.5-1.1
2010-01-01 01:28:56 status unpacked libcomerr2:armhf 1.42.5-1.1
2010-01-01 01:28:56 status half-installed libcomerr2:armhf 1.42.5-1.1
2010-01-01 01:28:56 status half-installed libcomerr2:armhf 1.42.5-1.1
2010-01-01 01:28:56 status unpacked libcomerr2:armhf 1.42.12-1.1
2010-01-01 01:28:56 status unpacked libcomerr2:armhf 1.42.12-1.1
2010-01-01 01:29:03 startup packages configure
2010-01-01 01:29:03 configure libcomerr2:armhf 1.42.12-1.1 <none>
2010-01-01 01:29:03 status unpacked libcomerr2:armhf 1.42.12-1.1
2010-01-01 01:29:03 status half-configured libcomerr2:armhf 1.42.12-1.1
2010-01-01 01:29:03 status installed libcomerr2:armhf 1.42.12-1.1
2010-01-01 01:29:04 status triggers-pending libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:04 trigproc libc-bin:armhf 2.19-18+deb8u1 <none>
2010-01-01 01:29:04 status half-configured libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:04 status installed libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:04 startup archives unpack
2010-01-01 01:29:06 upgrade liblzma5:armhf 5.1.1alpha+20120614-2 5.1.1alpha+20120614-2+b3
2010-01-01 01:29:06 status half-configured liblzma5:armhf 5.1.1alpha+20120614-2
2010-01-01 01:29:06 status unpacked liblzma5:armhf 5.1.1alpha+20120614-2
2010-01-01 01:29:06 status half-installed liblzma5:armhf 5.1.1alpha+20120614-2
2010-01-01 01:29:06 status half-installed liblzma5:armhf 5.1.1alpha+20120614-2
2010-01-01 01:29:06 status unpacked liblzma5:armhf 5.1.1alpha+20120614-2+b3
2010-01-01 01:29:06 status unpacked liblzma5:armhf 5.1.1alpha+20120614-2+b3
2010-01-01 01:29:08 startup packages configure
2010-01-01 01:29:08 configure liblzma5:armhf 5.1.1alpha+20120614-2+b3 <none>
2010-01-01 01:29:08 status unpacked liblzma5:armhf 5.1.1alpha+20120614-2+b3
2010-01-01 01:29:09 status half-configured liblzma5:armhf 5.1.1alpha+20120614-2+b3
2010-01-01 01:29:10 status installed liblzma5:armhf 5.1.1alpha+20120614-2+b3
2010-01-01 01:29:10 status triggers-pending libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:10 trigproc libc-bin:armhf 2.19-18+deb8u1 <none>
2010-01-01 01:29:10 status half-configured libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:10 status installed libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:12 startup archives unpack
2010-01-01 01:29:12 upgrade libmount1:armhf 2.20.1-5.3 2.25.2-6
2010-01-01 01:29:12 status half-configured libmount1:armhf 2.20.1-5.3
2010-01-01 01:29:12 status unpacked libmount1:armhf 2.20.1-5.3
2010-01-01 01:29:12 status half-installed libmount1:armhf 2.20.1-5.3
2010-01-01 01:29:12 status half-installed libmount1:armhf 2.20.1-5.3
2010-01-01 01:29:12 status unpacked libmount1:armhf 2.25.2-6
2010-01-01 01:29:12 status unpacked libmount1:armhf 2.25.2-6
2010-01-01 01:29:13 startup packages configure
2010-01-01 01:29:13 configure libmount1:armhf 2.25.2-6 <none>
2010-01-01 01:29:13 status unpacked libmount1:armhf 2.25.2-6
2010-01-01 01:29:14 status half-configured libmount1:armhf 2.25.2-6
2010-01-01 01:29:14 status installed libmount1:armhf 2.25.2-6
2010-01-01 01:29:14 status triggers-pending libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:14 trigproc libc-bin:armhf 2.19-18+deb8u1 <none>
2010-01-01 01:29:14 status half-configured libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:14 status installed libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:15 startup archives unpack
2010-01-01 01:29:15 upgrade libsepol1:armhf 2.1.4-3 2.3-2
2010-01-01 01:29:15 status half-configured libsepol1:armhf 2.1.4-3
2010-01-01 01:29:15 status unpacked libsepol1:armhf 2.1.4-3
2010-01-01 01:29:15 status half-installed libsepol1:armhf 2.1.4-3
2010-01-01 01:29:16 status half-installed libsepol1:armhf 2.1.4-3
2010-01-01 01:29:16 status unpacked libsepol1:armhf 2.3-2
2010-01-01 01:29:16 status unpacked libsepol1:armhf 2.3-2
2010-01-01 01:29:16 startup packages configure
2010-01-01 01:29:16 configure libsepol1:armhf 2.3-2 <none>
2010-01-01 01:29:16 status unpacked libsepol1:armhf 2.3-2
2010-01-01 01:29:16 status half-configured libsepol1:armhf 2.3-2
2010-01-01 01:29:17 status installed libsepol1:armhf 2.3-2
2010-01-01 01:29:17 status triggers-pending libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:17 trigproc libc-bin:armhf 2.19-18+deb8u1 <none>
2010-01-01 01:29:17 status half-configured libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:17 status installed libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:18 startup archives unpack
2010-01-01 01:29:19 upgrade libss2:armhf 1.42.5-1.1 1.42.12-1.1
2010-01-01 01:29:19 status half-configured libss2:armhf 1.42.5-1.1
2010-01-01 01:29:19 status unpacked libss2:armhf 1.42.5-1.1
2010-01-01 01:29:19 status half-installed libss2:armhf 1.42.5-1.1
2010-01-01 01:29:20 status half-installed libss2:armhf 1.42.5-1.1
2010-01-01 01:29:20 status unpacked libss2:armhf 1.42.12-1.1
2010-01-01 01:29:20 status unpacked libss2:armhf 1.42.12-1.1
2010-01-01 01:29:22 startup packages configure
2010-01-01 01:29:22 configure libss2:armhf 1.42.12-1.1 <none>
2010-01-01 01:29:22 status unpacked libss2:armhf 1.42.12-1.1
2010-01-01 01:29:22 status half-configured libss2:armhf 1.42.12-1.1
2010-01-01 01:29:22 status installed libss2:armhf 1.42.12-1.1
2010-01-01 01:29:22 status triggers-pending libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:22 trigproc libc-bin:armhf 2.19-18+deb8u1 <none>
2010-01-01 01:29:22 status half-configured libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:22 status installed libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:22 startup archives unpack
2010-01-01 01:29:23 upgrade zlib1g:armhf 1:1.2.7.dfsg-13 1:1.2.8.dfsg-2+b1
2010-01-01 01:29:23 status half-configured zlib1g:armhf 1:1.2.7.dfsg-13
2010-01-01 01:29:23 status unpacked zlib1g:armhf 1:1.2.7.dfsg-13
2010-01-01 01:29:23 status half-installed zlib1g:armhf 1:1.2.7.dfsg-13
2010-01-01 01:29:24 status half-installed zlib1g:armhf 1:1.2.7.dfsg-13
2010-01-01 01:29:24 status unpacked zlib1g:armhf 1:1.2.8.dfsg-2+b1
2010-01-01 01:29:24 status unpacked zlib1g:armhf 1:1.2.8.dfsg-2+b1
2010-01-01 01:29:24 startup packages configure
2010-01-01 01:29:24 configure zlib1g:armhf 1:1.2.8.dfsg-2+b1 <none>
2010-01-01 01:29:24 status unpacked zlib1g:armhf 1:1.2.8.dfsg-2+b1
2010-01-01 01:29:24 status half-configured zlib1g:armhf 1:1.2.8.dfsg-2+b1
2010-01-01 01:29:24 status installed zlib1g:armhf 1:1.2.8.dfsg-2+b1
2010-01-01 01:29:24 status triggers-pending libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:24 trigproc libc-bin:armhf 2.19-18+deb8u1 <none>
2010-01-01 01:29:24 status half-configured libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:26 status installed libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:27 startup archives unpack
2010-01-01 01:29:27 upgrade libustr-1.0-1:armhf 1.0.4-3 1.0.4-3+b2
2010-01-01 01:29:27 status half-configured libustr-1.0-1:armhf 1.0.4-3
2010-01-01 01:29:27 status unpacked libustr-1.0-1:armhf 1.0.4-3
2010-01-01 01:29:27 status half-installed libustr-1.0-1:armhf 1.0.4-3
2010-01-01 01:29:27 status half-installed libustr-1.0-1:armhf 1.0.4-3
2010-01-01 01:29:27 status unpacked libustr-1.0-1:armhf 1.0.4-3+b2
2010-01-01 01:29:27 status unpacked libustr-1.0-1:armhf 1.0.4-3+b2
2010-01-01 01:29:28 startup packages configure
2010-01-01 01:29:28 configure libustr-1.0-1:armhf 1.0.4-3+b2 <none>
2010-01-01 01:29:28 status unpacked libustr-1.0-1:armhf 1.0.4-3+b2
2010-01-01 01:29:28 status half-configured libustr-1.0-1:armhf 1.0.4-3+b2
2010-01-01 01:29:28 status installed libustr-1.0-1:armhf 1.0.4-3+b2
2010-01-01 01:29:28 status triggers-pending libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:28 trigproc libc-bin:armhf 2.19-18+deb8u1 <none>
2010-01-01 01:29:28 status half-configured libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:28 status installed libc-bin:armhf 2.19-18+deb8u1
2010-01-01 01:29:30 startup archives unpack
2010-01-01 01:29:30 upgrade libapt-inst1.5:armhf 0.9.7.9+deb7u2 1.0.9.8.1
2010-01-01 01:29:30 status half-configured libapt-inst1.5:armhf 0.9.7.9+deb7u2
2010-01-01 01:29:30 status unpacked libapt-inst1.5:armhf 0.9.7.9+deb7u2
2010-01-01 01:29:30 status half-installed libapt-inst1.5:armhf 0.9.7.9+deb7u2
2010-01-01 01:29:32 status half-installed libapt-inst1.5:armhf 0.9.7.9+deb7u2
2010-01-01 01:29:32 status unpacked libapt-inst1.5:armhf 1.0.9.8.1
2010-01-01 01:29:32 status unpacked libapt-inst1.5:armhf 1.0.9.8.1
2010-01-01 01:29:32 upgrade libgpg-error0:armhf 1.10-3.1 1.17-3
2010-01-01 01:29:32 status half-configured libgpg-error0:armhf 1.10-3.1
2010-01-01 01:29:32 status unpacked libgpg-error0:armhf 1.10-3.1
2010-01-01 01:29:32 status half-installed libgpg-error0:armhf 1.10-3.1
2010-01-01 01:29:32 status half-installed libgpg-error0:armhf 1.10-3.1
2010-01-01 01:29:32 status unpacked libgpg-error0:armhf 1.17-3
2010-01-01 01:29:32 status unpacked libgpg-error0:armhf 1.17-3
2010-01-01 01:29:32 upgrade libgcrypt11:armhf 1.5.0-5+deb7u1 1.5.0-5+deb7u3
2010-01-01 01:29:32 status half-configured libgcrypt11:armhf 1.5.0-5+deb7u1
2010-01-01 01:29:32 status unpacked libgcrypt11:armhf 1.5.0-5+deb7u1
2010-01-01 01:29:32 status half-installed libgcrypt11:armhf 1.5.0-5+deb7u1
2010-01-01 01:29:33 status half-installed libgcrypt11:armhf 1.5.0-5+deb7u1
2010-01-01 01:29:33 status unpacked libgcrypt11:armhf 1.5.0-5+deb7u3
2010-01-01 01:29:33 status unpacked libgcrypt11:armhf 1.5.0-5+deb7u3
2010-01-01 01:29:34 upgrade libgdbm3:armhf 1.8.3-11 1.8.3-13.1
2010-01-01 01:29:34 status half-configured libgdbm3:armhf 1.8.3-11
2010-01-01 01:29:34 status unpacked libgdbm3:armhf 1.8.3-11
2010-01-01 01:29:34 status half-installed libgdbm3:armhf 1.8.3-11
2010-01-01 01:29:34 status half-installed libgdbm3:armhf 1.8.3-11
2010-01-01 01:29:34 status triggers-pending install-info:armhf 5.2.0.dfsg.1-6
2010-01-01 01:29:34 status triggers-pending man-db:armhf 2.6.2-1
2010-01-01 01:29:34 status half-installed libgdbm3:armhf 1.8.3-11
2010-01-01 01:29:34 status unpacked libgdbm3:armhf 1.8.3-13.1
2010-01-01 01:29:34 status unpacked libgdbm3:armhf 1.8.3-13.1
2010-01-01 01:29:34 upgrade libtasn1-3:armhf 2.13-2 2.13-2+deb7u2
2010-01-01 01:29:34 status half-configured libtasn1-3:armhf 2.13-2
2010-01-01 01:29:34 status unpacked libtasn1-3:armhf 2.13-2
2010-01-01 01:29:34 status half-installed libtasn1-3:armhf 2.13-2
2010-01-01 01:29:34 status half-installed libtasn1-3:armhf 2.13-2
2010-01-01 01:29:34 status unpacked libtasn1-3:armhf 2.13-2+deb7u2
2010-01-01 01:29:34 status unpacked libtasn1-3:armhf 2.13-2+deb7u2
2010-01-01 01:29:34 upgrade libgnutls26:armhf 2.12.20-8+deb7u2 2.12.20-8+deb7u3
2010-01-01 01:29:34 status half-configured libgnutls26:armhf 2.12.20-8+deb7u2
2010-01-01 01:29:34 status unpacked libgnutls26:armhf 2.12.20-8+deb7u2
2010-01-01 01:29:34 status half-installed libgnutls26:armhf 2.12.20-8+deb7u2
2010-01-01 01:29:34 status half-installed libgnutls26:armhf 2.12.20-8+deb7u2
2010-01-01 01:29:35 status unpacked libgnutls26:armhf 2.12.20-8+deb7u3
2010-01-01 01:29:35 status unpacked libgnutls26:armhf 2.12.20-8+deb7u3
2010-01-01 01:29:36 upgrade libkmod2:armhf 9-3 18-3
2010-01-01 01:29:36 status half-configured libkmod2:armhf 9-3
2010-01-01 01:29:36 status unpacked libkmod2:armhf 9-3
2010-01-01 01:29:36 status half-installed libkmod2:armhf 9-3
2010-01-01 01:29:36 status half-installed libkmod2:armhf 9-3
2010-01-01 01:29:36 status unpacked libkmod2:armhf 18-3
2010-01-01 01:29:36 status unpacked libkmod2:armhf 18-3
2010-01-01 01:29:36 upgrade libnewt0.52:armhf 0.52.14-11.1 0.52.17-1+b1
2010-01-01 01:29:36 status half-configured libnewt0.52:armhf 0.52.14-11.1
2010-01-01 01:29:36 status unpacked libnewt0.52:armhf 0.52.14-11.1
2010-01-01 01:29:36 status half-installed libnewt0.52:armhf 0.52.14-11.1
2010-01-01 01:29:41 status half-installed libnewt0.52:armhf 0.52.14-11.1
2010-01-01 01:29:42 status unpacked libnewt0.52:armhf 0.52.17-1+b1
2010-01-01 01:29:42 status unpacked libnewt0.52:armhf 0.52.17-1+b1
2010-01-01 01:29:42 upgrade libpipeline1:armhf 1.2.1-1 1.4.0-1
2010-01-01 01:29:42 status half-configured libpipeline1:armhf 1.2.1-1
2010-01-01 01:29:42 status unpacked libpipeline1:armhf 1.2.1-1
2010-01-01 01:29:42 status half-installed libpipeline1:armhf 1.2.1-1
2010-01-01 01:29:42 status half-installed libpipeline1:armhf 1.2.1-1
2010-01-01 01:29:44 status unpacked libpipeline1:armhf 1.4.0-1
2010-01-01 01:29:44 status unpacked libpipeline1:armhf 1.4.0-1
2010-01-01 01:29:44 upgrade libpopt0:armhf 1.16-7 1.16-10
2010-01-01 01:29:44 status half-configured libpopt0:armhf 1.16-7
2010-01-01 01:29:44 status unpacked libpopt0:armhf 1.16-7
2010-01-01 01:29:44 status half-installed libpopt0:armhf 1.16-7
2010-01-01 01:29:44 status half-installed libpopt0:armhf 1.16-7
2010-01-01 01:29:45 status unpacked libpopt0:armhf 1.16-10
2010-01-01 01:29:45 status unpacked libpopt0:armhf 1.16-10
2010-01-01 01:29:45 upgrade libsigc++-2.0-0c2a:armhf 2.2.10-0.2 2.4.0-1
2010-01-01 01:29:45 status half-configured libsigc++-2.0-0c2a:armhf 2.2.10-0.2
2010-01-01 01:29:45 status unpacked libsigc++-2.0-0c2a:armhf 2.2.10-0.2
2010-01-01 01:29:45 status half-installed libsigc++-2.0-0c2a:armhf 2.2.10-0.2
2010-01-01 01:29:45 status half-installed libsigc++-2.0-0c2a:armhf 2.2.10-0.2
2010-01-01 01:29:45 status unpacked libsigc++-2.0-0c2a:armhf 2.4.0-1
2010-01-01 01:29:45 status unpacked libsigc++-2.0-0c2a:armhf 2.4.0-1
2010-01-01 01:29:46 upgrade libssl1.0.0:armhf 1.0.1e-2+deb7u11 1.0.1k-3+deb8u1
2010-01-01 01:29:46 status half-configured libssl1.0.0:armhf 1.0.1e-2+deb7u11
2010-01-01 01:29:46 status unpacked libssl1.0.0:armhf 1.0.1e-2+deb7u11
2010-01-01 01:29:46 status half-installed libssl1.0.0:armhf 1.0.1e-2+deb7u11
2010-01-01 01:29:48 status half-installed libssl1.0.0:armhf 1.0.1e-2+deb7u11
2010-01-01 01:29:48 status unpacked libssl1.0.0:armhf 1.0.1k-3+deb8u1
2010-01-01 01:29:48 status unpacked libssl1.0.0:armhf 1.0.1k-3+deb8u1
2010-01-01 01:29:48 upgrade groff-base:armhf 1.21-9 1.22.2-8
2010-01-01 01:29:48 status half-configured groff-base:armhf 1.21-9
2010-01-01 01:29:48 status unpacked groff-base:armhf 1.21-9
2010-01-01 01:29:48 status half-installed groff-base:armhf 1.21-9
2010-01-01 01:29:50 status half-installed groff-base:armhf 1.21-9
2010-01-01 01:29:50 status triggers-pending mime-support:all 3.52-1
2010-01-01 01:29:50 status half-installed groff-base:armhf 1.21-9
2010-01-01 01:29:50 status half-installed groff-base:armhf 1.21-9
2010-01-01 01:29:50 status unpacked groff-base:armhf 1.22.2-8
2010-01-01 01:29:50 status unpacked groff-base:armhf 1.22.2-8
2010-01-01 01:29:50 upgrade bsdmainutils:armhf 9.0.3 9.0.6
2010-01-01 01:29:50 status half-configured bsdmainutils:armhf 9.0.3
2010-01-01 01:29:50 status unpacked bsdmainutils:armhf 9.0.3
2010-01-01 01:29:50 status half-installed bsdmainutils:armhf 9.0.3
2010-01-01 01:29:51 status half-installed bsdmainutils:armhf 9.0.3
2010-01-01 01:29:52 status half-installed bsdmainutils:armhf 9.0.3
2010-01-01 01:29:52 status unpacked bsdmainutils:armhf 9.0.6
2010-01-01 01:29:52 status unpacked bsdmainutils:armhf 9.0.6
2010-01-01 01:29:52 upgrade man-db:armhf 2.6.2-1 2.7.0.2-5
2010-01-01 01:29:52 status half-configured man-db:armhf 2.6.2-1
2010-01-01 01:29:52 status unpacked man-db:armhf 2.6.2-1
2010-01-01 01:29:52 status half-installed man-db:armhf 2.6.2-1
2010-01-01 01:29:55 status half-installed man-db:armhf 2.6.2-1
2010-01-01 01:29:55 status half-installed man-db:armhf 2.6.2-1
2010-01-01 01:29:57 status unpacked man-db:armhf 2.7.0.2-5
2010-01-01 01:29:57 status unpacked man-db:armhf 2.7.0.2-5
2010-01-01 01:29:57 upgrade tasksel-data:all 3.14.1 3.31+deb8u1
2010-01-01 01:29:57 status half-configured tasksel-data:all 3.14.1
2010-01-01 01:29:57 status unpacked tasksel-data:all 3.14.1
2010-01-01 01:29:57 status half-installed tasksel-data:all 3.14.1
2010-01-01 01:29:57 status half-installed tasksel-data:all 3.14.1
2010-01-01 01:29:57 status unpacked tasksel-data:all 3.31+deb8u1
2010-01-01 01:29:57 status unpacked tasksel-data:all 3.31+deb8u1
2010-01-01 01:29:58 upgrade tasksel:all 3.14.1 3.31+deb8u1
2010-01-01 01:29:58 status half-configured tasksel:all 3.14.1
2010-01-01 01:29:58 status unpacked tasksel:all 3.14.1
2010-01-01 01:29:58 status half-installed tasksel:all 3.14.1
2010-01-01 01:29:59 status triggers-pending menu:armhf 2.1.46+b1
2010-01-01 01:29:59 status half-installed tasksel:all 3.14.1
2010-01-01 01:29:59 status half-installed tasksel:all 3.14.1
2010-01-01 01:29:59 status triggers-awaited menu:armhf 2.1.46+b1
2010-01-01 01:29:59 status unpacked tasksel:all 3.31+deb8u1
2010-01-01 01:29:59 status unpacked tasksel:all 3.31+deb8u1
2010-01-01 01:29:59 upgrade bash-completion:all 1:2.0-1 1:2.1-4
2010-01-01 01:29:59 status half-configured bash-completion:all 1:2.0-1
2010-01-01 01:29:59 status unpacked bash-completion:all 1:2.0-1
2010-01-01 01:29:59 status half-installed bash-completion:all 1:2.0-1
2010-01-01 01:30:07 status half-installed bash-completion:all 1:2.0-1
2010-01-01 01:30:10 status unpacked bash-completion:all 1:2.1-4
2010-01-01 01:30:10 status unpacked bash-completion:all 1:2.1-4
2010-01-01 01:30:10 upgrade libbsd0:armhf 0.4.2-1 0.7.0-2
2010-01-01 01:30:10 status half-configured libbsd0:armhf 0.4.2-1
2010-01-01 01:30:10 status unpacked libbsd0:armhf 0.4.2-1
2010-01-01 01:30:11 status half-installed libbsd0:armhf 0.4.2-1
2010-01-01 01:30:11 status half-installed libbsd0:armhf 0.4.2-1
2010-01-01 01:30:11 status unpacked libbsd0:armhf 0.7.0-2
2010-01-01 01:30:11 status unpacked libbsd0:armhf 0.7.0-2
2010-01-01 01:30:12 upgrade libedit2:armhf 2.11-20080614-5 3.1-20140620-2
2010-01-01 01:30:12 status half-configured libedit2:armhf 2.11-20080614-5
2010-01-01 01:30:12 status unpacked libedit2:armhf 2.11-20080614-5
2010-01-01 01:30:12 status half-installed libedit2:armhf 2.11-20080614-5
2010-01-01 01:30:12 status half-installed libedit2:armhf 2.11-20080614-5
2010-01-01 01:30:12 status unpacked libedit2:armhf 3.1-20140620-2
2010-01-01 01:30:12 status unpacked libedit2:armhf 3.1-20140620-2
2010-01-01 01:30:12 upgrade libkeyutils1:armhf 1.5.5-3 1.5.9-5+b1
2010-01-01 01:30:12 status half-configured libkeyutils1:armhf 1.5.5-3
2010-01-01 01:30:12 status unpacked libkeyutils1:armhf 1.5.5-3
2010-01-01 01:30:12 status half-installed libkeyutils1:armhf 1.5.5-3
2010-01-01 01:30:12 status half-installed libkeyutils1:armhf 1.5.5-3
2010-01-01 01:30:17 status unpacked libkeyutils1:armhf 1.5.9-5+b1
2010-01-01 01:30:17 status unpacked libkeyutils1:armhf 1.5.9-5+b1
2010-01-01 01:30:17 upgrade libk5crypto3:armhf 1.10.1+dfsg-5+deb7u1 1.12.1+dfsg-19
2010-01-01 01:30:17 status half-configured libk5crypto3:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:17 status unpacked libk5crypto3:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:17 status half-installed libk5crypto3:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:17 status half-installed libk5crypto3:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:17 status unpacked libk5crypto3:armhf 1.12.1+dfsg-19
2010-01-01 01:30:17 status unpacked libk5crypto3:armhf 1.12.1+dfsg-19
2010-01-01 01:30:18 upgrade libgssapi-krb5-2:armhf 1.10.1+dfsg-5+deb7u1 1.12.1+dfsg-19
2010-01-01 01:30:18 status half-configured libgssapi-krb5-2:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:18 status unpacked libgssapi-krb5-2:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:18 status half-installed libgssapi-krb5-2:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:18 status half-installed libgssapi-krb5-2:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:18 status unpacked libgssapi-krb5-2:armhf 1.12.1+dfsg-19
2010-01-01 01:30:18 status unpacked libgssapi-krb5-2:armhf 1.12.1+dfsg-19
2010-01-01 01:30:18 upgrade libkrb5-3:armhf 1.10.1+dfsg-5+deb7u1 1.12.1+dfsg-19
2010-01-01 01:30:18 status half-configured libkrb5-3:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:18 status unpacked libkrb5-3:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:18 status half-installed libkrb5-3:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:20 status half-installed libkrb5-3:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:22 status unpacked libkrb5-3:armhf 1.12.1+dfsg-19
2010-01-01 01:30:22 status unpacked libkrb5-3:armhf 1.12.1+dfsg-19
2010-01-01 01:30:22 upgrade libkrb5support0:armhf 1.10.1+dfsg-5+deb7u1 1.12.1+dfsg-19
2010-01-01 01:30:22 status half-configured libkrb5support0:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:22 status unpacked libkrb5support0:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:22 status half-installed libkrb5support0:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:22 status half-installed libkrb5support0:armhf 1.10.1+dfsg-5+deb7u1
2010-01-01 01:30:22 status unpacked libkrb5support0:armhf 1.12.1+dfsg-19
2010-01-01 01:30:22 status unpacked libkrb5support0:armhf 1.12.1+dfsg-19
2010-01-01 01:30:22 upgrade libidn11:armhf 1.25-2 1.29-1+b2
2010-01-01 01:30:22 status half-configured libidn11:armhf 1.25-2
2010-01-01 01:30:22 status unpacked libidn11:armhf 1.25-2
2010-01-01 01:30:22 status half-installed libidn11:armhf 1.25-2
2010-01-01 01:30:22 status half-installed libidn11:armhf 1.25-2
2010-01-01 01:30:22 status unpacked libidn11:armhf 1.29-1+b2
2010-01-01 01:30:22 status unpacked libidn11:armhf 1.29-1+b2
2010-01-01 01:30:22 upgrade pciutils:armhf 1:3.1.9-6 1:3.2.1-3
2010-01-01 01:30:22 status half-configured pciutils:armhf 1:3.1.9-6
2010-01-01 01:30:23 status unpacked pciutils:armhf 1:3.1.9-6
2010-01-01 01:30:23 status half-installed pciutils:armhf 1:3.1.9-6
2010-01-01 01:30:24 status half-installed pciutils:armhf 1:3.1.9-6
2010-01-01 01:30:24 status unpacked pciutils:armhf 1:3.2.1-3
2010-01-01 01:30:24 status unpacked pciutils:armhf 1:3.2.1-3
2010-01-01 01:30:24 upgrade libpci3:armhf 1:3.1.9-6 1:3.2.1-3
2010-01-01 01:30:24 status half-configured libpci3:armhf 1:3.1.9-6
2010-01-01 01:30:24 status unpacked libpci3:armhf 1:3.1.9-6
2010-01-01 01:30:24 status half-installed libpci3:armhf 1:3.1.9-6
2010-01-01 01:30:24 status half-installed libpci3:armhf 1:3.1.9-6
2010-01-01 01:30:24 status unpacked libpci3:armhf 1:3.2.1-3
2010-01-01 01:30:24 status unpacked libpci3:armhf 1:3.2.1-3
2010-01-01 01:30:24 upgrade libsqlite3-0:armhf 3.7.13-1+deb7u1 3.8.7.1-1+deb8u1
2010-01-01 01:30:24 status half-configured libsqlite3-0:armhf 3.7.13-1+deb7u1
2010-01-01 01:30:24 status unpacked libsqlite3-0:armhf 3.7.13-1+deb7u1
2010-01-01 01:30:24 status half-installed libsqlite3-0:armhf 3.7.13-1+deb7u1
2010-01-01 01:30:25 status half-installed libsqlite3-0:armhf 3.7.13-1+deb7u1
2010-01-01 01:30:25 status unpacked libsqlite3-0:armhf 3.8.7.1-1+deb8u1
2010-01-01 01:30:25 status unpacked libsqlite3-0:armhf 3.8.7.1-1+deb8u1
2010-01-01 01:30:26 upgrade libwrap0:armhf 7.6.q-24 7.6.q-25
2010-01-01 01:30:26 status half-configured libwrap0:armhf 7.6.q-24
2010-01-01 01:30:26 status unpacked libwrap0:armhf 7.6.q-24
2010-01-01 01:30:26 status half-installed libwrap0:armhf 7.6.q-24
2010-01-01 01:30:26 status half-installed libwrap0:armhf 7.6.q-24
2010-01-01 01:30:26 status unpacked libwrap0:armhf 7.6.q-25
2010-01-01 01:30:26 status unpacked libwrap0:armhf 7.6.q-25
2010-01-01 01:30:26 upgrade libxml2:armhf 2.8.0+dfsg1-7+wheezy1 2.9.1+dfsg1-5
